id,type,name,discipline,builderEligible,interfaces,attributes
shimano-grx-rx600-2x,Crankset,Shimano GRX FC-RX600-2 (2x Gravel),multi,TRUE,"{""chainring_mount"":""Shimano Asymmetric"",""speeds"":11,""spindle"":""Hollowtech_II_24mm""}","{""brand"":""Shimano"",""teeth"":""46/30"",""weight_g"":785,""arm_length"":172.5}"
shimano-105-r7100-12sp-11-34,Cassette,Shimano 105 R7100 12sp 11-34,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""HG_12"", ""freehub"": ""Shimano_HG""}","{""speeds"":12,""range"":""11-34"",""freehub_standard"":""HG_12"",""weight"":360,""price"":80}"
shimano-xt-fc-m8100,Crankset,Shimano XT FC-M8100,multi,TRUE,"{""spindle"":""24mm (Hollowtech II)"",""speeds"":12,""configuration"":""1x""}","{""lengths"":[165,170,175,180],""chainrings"":[""28t"",""30t"",""32t"",""34t"",""36t""],""weight"":620}"
campagnolo-super-record-wireless,Crankset,Campagnolo Super Record Wireless,multi,TRUE,"{""spindle"":""Ultra-Torque (Titanium)"",""speeds"":12,""configuration"":""2x""}","{""lengths"":[165,170,172.5,175],""chainrings"":[""45/29"",""48/32"",""50/34""],""weight"":585}"
fsa-kforce-we-abs,Crankset,FSA K-Force WE ABS Road Crankset,multi,TRUE,"{""bb_interface"":""BB386_30mm"",""chainring_mount"":""Direct Mount""}","{""brand"":""FSA"",""teeth"":""52/36"",""weight_g"":558,""arm_length"":172.5}"
fsa-powerbox-carbon,Crankset,FSA Powerbox Carbon Road Crankset,multi,TRUE,"{""bb_interface"":""BB386_30mm"",""chainring_mount"":""Direct Mount""}","{""brand"":""FSA"",""teeth"":""52/36"",""weight_g"":670,""arm_length"":172.5,""power_meter"":true}"
fsa-gradient,Crankset,FSA Gradient Gravel Crankset,multi,TRUE,"{""bb_interface"":""BB386_30mm"",""chainring_mount"":""Direct Mount""}","{""brand"":""FSA"",""teeth"":""46/30"",""weight_g"":620,""arm_length"":172.5}"
shimano-grx-rx820-2x,Crankset,Shimano GRX FC-RX820-2 (2x Gravel),multi,TRUE,"{""bb_interface"": ""Hollowtech_II_24mm"", ""chainring_mount"": ""Shimano Asymmetric"", ""speeds"": 12, ""configuration"": ""2x""}","{""brand"":""Shimano"",""teeth"":""48/31"",""weight_g"":748,""arm_length"":172.5}"
9b648c01-a768-43fd-afef-84014358f58d,BottomBracket,Chris King ThreadFit 24 (BSA),multi,TRUE,"{""frame_shell"":""BSA_Threaded_68mm"",""crank_spindle"":""Hollowtech_II_24mm""}","{""brand"":""Chris King"",""weight_g"":89,""note"":""Legendary durability, requires Fit Kit""}"
sram-dub-pf86,BottomBracket,SRAM DUB PF86 Bottom Bracket,multi,TRUE,"{""frame_shell"":""PF86_Press-Fit"",""crank_spindle"":""DUB_28.99mm""}","{""weight"":68,""note"":""Press-fit 86.5mm for DUB cranks""}"
ceramic-speed-bb86-shimano,BottomBracket,CeramicSpeed BB86 Shimano,multi,TRUE,"{""frame_shell"":""PF86_Press-Fit"",""crank_spindle"":""Hollowtech_II_24mm""}","{""weight"":59,""note"":""Ceramic bearings, coated races""}"
ceramic-speed-bb86-sram-dub,BottomBracket,CeramicSpeed BB86 SRAM DUB,multi,TRUE,"{""frame_shell"":""PF86_Press-Fit"",""crank_spindle"":""DUB_28.99mm""}","{""weight"":62,""note"":""Ceramic bearings, coated races""}"
wheels-mfg-pf86-shimano,BottomBracket,Wheels Manufacturing PF86 Shimano,multi,TRUE,"{""frame_shell"":""PF86_Press-Fit"",""crank_spindle"":""Hollowtech_II_24mm""}","{""weight"":90,""note"":""Angular contact bearings""}"
wheels-mfg-pf86-sram-dub,BottomBracket,Wheels Manufacturing PF86 SRAM DUB,multi,TRUE,"{""frame_shell"":""PF86_Press-Fit"",""crank_spindle"":""DUB_28.99mm""}","{""weight"":95,""note"":""Angular contact bearings""}"
sram-dub-bb386,BottomBracket,SRAM DUB BB386 EVO Bottom Bracket,multi,TRUE,"{""frame_shell"":""BB386EVO_Press-Fit"",""crank_spindle"":""DUB_28.99mm""}","{""weight"":72,""note"":""Press-fit for BB386 EVO shells""}"
ceramic-speed-bb386-sram-dub,BottomBracket,CeramicSpeed BB386 SRAM DUB,multi,TRUE,"{""frame_shell"":""BB386EVO_Press-Fit"",""crank_spindle"":""DUB_28.99mm""}","{""weight"":65,""note"":""Ceramic bearings, coated races""}"
ceramic-speed-bb386-shimano,BottomBracket,CeramicSpeed BB386 Shimano,multi,TRUE,"{""frame_shell"":""BB386EVO_Press-Fit"",""crank_spindle"":""Hollowtech_II_24mm""}","{""weight"":62,""note"":""Ceramic bearings, coated races""}"
wheels-mfg-bb386-shimano,BottomBracket,Wheels Manufacturing BB386 EVO Shimano,multi,TRUE,"{""frame_shell"":""BB386EVO_Press-Fit"",""crank_spindle"":""Hollowtech_II_24mm""}","{""weight"":98,""note"":""Angular contact bearings""}"
wheels-mfg-bb386-sram-dub,BottomBracket,Wheels Manufacturing BB386 EVO SRAM DUB,multi,TRUE,"{""frame_shell"":""BB386EVO_Press-Fit"",""crank_spindle"":""DUB_28.99mm""}","{""weight"":102,""note"":""Angular contact bearings""}"
praxis-bb386-m30,BottomBracket,Praxis Works BB386 EVO M30,multi,TRUE,"{""frame_shell"":""BB386EVO_Press-Fit"",""crank_spindle"":""Praxis_M30""}","{""weight"":85,""note"":""For Praxis M30 cranks""}"
chris-king-bb386-24,BottomBracket,Chris King ThreadFit 30 BB386,multi,TRUE,"{""frame_shell"":""BB386EVO_Press-Fit"",""crank_spindle"":""Hollowtech_II_24mm""}","{""weight"":95,""note"":""Threaded cups for press-fit shell, requires fit kit""}"
hope-bb386-24,BottomBracket,Hope BB386 EVO 24mm,multi,TRUE,"{""frame_shell"":""BB386EVO_Press-Fit"",""crank_spindle"":""Hollowtech_II_24mm""}","{""weight"":88,""note"":""Stainless steel bearings""}"
3ba51f65-11b0-4a00-81eb-49584f14e91b,BottomBracket,Wheels Mfg BSA DUB,multi,TRUE,"{""frame_shell"":""BSA_Threaded_68mm"",""crank_spindle"":""DUB_28.99mm""}","{""brand"":""Wheels Manufacturing"",""weight_g"":98,""note"":""For SRAM DUB cranks""}"
shimano-da-r9200-rd,RearDerailleur,Shimano Dura-Ace RD-R9250 (12s),multi,TRUE,"{""attachment"":""Standard_Mount"",""cable_pull"":""Di2_12s_Wireless""}","{""speeds"":12,""max_cog"":34,""weight"":215}"
shimano-slx-sl-m7100,Shifter,Shimano SLX SL-M7100,multi,TRUE,"{""protocol"":""Shimano_MTB_12s"",""type"":""Flat Bar""}","{""speeds"":12,""electronic"":false,""weight"":278}"
campagnolo-ekar-gt-ergopower,Shifter,Campagnolo Ekar GT Ergopower,multi,TRUE,"{""protocol"":""Campagnolo_Ekar_13s"",""type"":""Drop Bar""}","{""speeds"":13,""electronic"":false,""weight"":420}"
campagnolo-chorus-12-mechanical,Shifter,Campagnolo Chorus 12 Mechanical,multi,TRUE,"{""protocol"":""Campagnolo_12s_Mech"",""type"":""Drop Bar""}","{""speeds"":12,""electronic"":false,""weight"":503}"
sram-rival-etap-axs,Shifter,SRAM Rival eTap AXS,multi,TRUE,"{""protocol"":""SRAM_AXS"",""type"":""Drop Bar""}","{""speeds"":12,""electronic"":true,""weight"":845}"
kmc-x11el,Chain,KMC X11EL,multi,TRUE,"{""speeds"":11,""compatibility"":""Road/MTB""}","{""weight"":243,""color"":""Silver""}"
niner-rip-9-rdo,Frame,Niner RIP 9 RDO,mtb,FALSE,"{""bb_shell"":""BSA_73mm"",""brake_type"":""Disc"",""axle_standard"":""Boost_148x12"",""front_axle"":""Boost_110x15"",""headset"":""ZS44/ZS56"",""seatpost"":""31.6mm""}","{""brand"":""Niner"",""material"":""Carbon"",""category"":""MTB"",""subcategory"":""Trail"",""weight_g"":2550,""rear_travel"":140,""max_tire"":63}"
kmc-x10sl,Chain,KMC X10SL,multi,TRUE,"{""speeds"":10,""compatibility"":""Road/MTB""}","{""weight"":253,""color"":""Silver""}"
campagnolo-super-record-12-speed,Chain,Campagnolo Super Record 12-Speed,multi,TRUE,"{""speeds"":12,""compatibility"":""Road""}","{""weight"":228,""color"":""Silver""}"
campagnolo-ekar-13-speed,Chain,Campagnolo Ekar 13-Speed,multi,TRUE,"{""speeds"":13,""compatibility"":""Gravel""}","{""weight"":256,""color"":""Silver""}"
campagnolo-chorus-12-speed,Chain,Campagnolo Chorus 12-Speed,multi,TRUE,"{""speeds"":12,""compatibility"":""Road""}","{""weight"":233,""color"":""Silver""}"
campagnolo-record-11-speed,Chain,Campagnolo Record 11-Speed,multi,TRUE,"{""speeds"":11,""compatibility"":""Road""}","{""weight"":220,""color"":""Silver""}"
fsa-k-force-light-12-speed-mtb,Chain,FSA K-Force Light 12-Speed MTB,multi,TRUE,"{""speeds"":12,""compatibility"":""MTB""}","{""weight"":240,""color"":""Silver""}"
ltwoo-erx-trail,RearDerailleur,L-Twoo eRX Trail Wireless,multi,TRUE,"{""speeds"":12,""mount"":""Direct Mount"",""actuation"":""Wireless Electronic""}","{""brand"":""L-Twoo"",""electronic"":true,""weight_g"":310,""max_cog"":52}"
shimano-ultegra-hg801-12sp,Chain,Shimano Ultegra HG801 12sp,multi,TRUE,"{""speeds"": 11}","{""speeds"": 11, ""weight"": 268, ""price"": 50}"
shimano-xtr-hg901-12sp,Chain,Shimano XTR HG901 12sp,multi,TRUE,"{""speeds"": 11}","{""speeds"": 11, ""weight"": 252, ""price"": 79}"
shimano-br-r9270-front,BrakeCaliper,Shimano BR-R9270 FRONT,multi,TRUE,"{""mount"":""FLAT_MOUNT"",""fluid_type"":""MINERAL"",""piston_count"":2}","{""position"":""FRONT"",""mount"":""FLAT_MOUNT"",""fluid"":""MINERAL"",""piston_count"":2,""weight"":120,""price"":200}"
shimano-sm-rt99-160mm-centerlock,BrakeRotor,Shimano SM-RT99 160mm,multi,TRUE,"{""mount"":""CENTERLOCK"",""rotor_size"":160}","{""size"":160,""mount"":""CENTERLOCK"",""weight"":116,""price"":75}"
shimano-sm-rt99-180mm-centerlock,BrakeRotor,Shimano SM-RT99 180mm,multi,TRUE,"{""mount"":""CENTERLOCK"",""rotor_size"":180}","{""size"":180,""mount"":""CENTERLOCK"",""weight"":132,""price"":80}"
e6f18e7b-eb83-4ec9-9906-185257b79b63,Brake,Campagnolo Super Record Wireless Disc,multi,FALSE,"{""mountType"":""Flat Mount"",""brakeType"":""Hydraulic Disc""}","{""weight"":288,""pistons"":2}"
6776ac62-5807-4497-a612-30c158872d64,Brake,Campagnolo Ekar GT Disc,multi,FALSE,"{""mountType"":""Flat Mount"",""brakeType"":""Hydraulic Disc""}","{""weight"":310,""pistons"":2}"
67b517d1-025d-4817-b571-20b81307e140,Brake,Magura MT7,multi,FALSE,"{""mountType"": ""Post Mount"", ""brakeType"": ""Hydraulic Disc""}","{""weight"":374,""pistons"":4}"
zipp-service-course-70-ergo,Handlebar,Zipp Service Course 70 Ergo,multi,TRUE,"{""clamp_diameter"":""31.8mm""}","{""material"":""Alloy"",""width"":""42cm"",""weight"":305}"
zipp-sl-70-ergo,Handlebar,Zipp SL-70 Ergo Carbon,multi,TRUE,"{""clamp_diameter"":""31.8mm""}","{""material"":""Carbon"",""width"":""42cm"",""weight"":205}"
enve-ses-ar,Handlebar,ENVE SES AR Road Handlebar,multi,TRUE,"{""clamp_diameter"":""31.8mm""}","{""material"":""Carbon"",""width"":""42cm"",""weight"":245}"
easton-ec70-ax,Handlebar,Easton EC70 AX,multi,TRUE,"{""clamp_diameter"":""31.8mm""}","{""material"":""Carbon"",""width"":""720mm"",""weight"":225,""type"":""Flat""}"
enve-m7,Handlebar,ENVE M7,multi,TRUE,"{""clamp_diameter"":""35mm""}","{""material"":""Carbon"",""width"":""800mm"",""weight"":243,""type"":""Flat""}"
enve-compact-road,Handlebar,ENVE Compact Road,multi,TRUE,"{""clamp_diameter"":""31.8mm""}","{""material"":""Carbon"",""width"":""42cm"",""weight"":220,""type"":""Drop""}"
thomson-elite-carbon-drop,Handlebar,Thomson Elite Carbon Drop,multi,TRUE,"{""clamp_diameter"":""31.8mm""}","{""material"":""Carbon"",""width"":""42cm"",""weight"":210,""type"":""Drop""}"
pro-vibe-alloy-compact,Handlebar,Pro Vibe Alloy Compact,multi,TRUE,"{""clamp_diameter"":""31.8mm""}","{""material"":""Alloy"",""width"":""42cm"",""weight"":240,""type"":""Drop""}"
easton-ec90-slx,Handlebar,Easton EC90 SLX,multi,TRUE,"{""clamp_diameter"":""31.8mm""}","{""material"":""Carbon"",""width"":""42cm"",""weight"":195,""type"":""Drop""}"
roval-terra-carbon,Handlebar,Roval Terra Carbon,multi,TRUE,"{""clamp_diameter"":""31.8mm""}","{""material"":""Carbon"",""width"":""42cm"",""weight"":200,""type"":""Drop""}"
whisky-no-9-flat,Handlebar,Whisky No.9 Flat,multi,TRUE,"{""clamp_diameter"":""31.8mm""}","{""material"":""Carbon"",""width"":""780mm"",""weight"":178,""type"":""Flat""}"
thomson-mtb-carbon-xc,Handlebar,Thomson MTB Carbon XC,multi,TRUE,"{""clamp_diameter"":""31.8mm""}","{""material"":""Carbon"",""width"":""740mm"",""weight"":195,""type"":""Flat""}"
roval-alpinist-cockpit-ii,Handlebar,Roval Alpinist Cockpit II,multi,TRUE,"{""clamp_diameter"":""Integrated"",""steerer_clamp"":""1_1/8""}","{""material"":""Carbon"",""width"":""40cm"",""stem_length"":""100mm"",""angle"":""-6 deg"",""weight"":270,""type"":""Drop"",""integrated"":true}"
syncros-fraser-ic-sl-xc,Handlebar,Syncros Fraser iC SL XC,multi,TRUE,"{""clamp_diameter"":""Integrated"",""steerer_clamp"":""1_1/8""}","{""material"":""Carbon"",""width"":""740mm"",""stem_length"":""70mm"",""angle"":""-10 deg"",""weight"":270,""type"":""Flat"",""integrated"":true}"
syncros-hixon-ic-sl,Handlebar,Syncros Hixon iC SL,multi,TRUE,"{""clamp_diameter"":""Integrated"",""steerer_clamp"":""1_1/8""}","{""material"":""Carbon"",""width"":""780mm"",""stem_length"":""50mm"",""angle"":""0 deg"",""weight"":260,""type"":""Flat"",""integrated"":true}"
pro-vibe-evo,Handlebar,Pro Vibe Evo,multi,TRUE,"{""clamp_diameter"":""Integrated"",""steerer_clamp"":""1_1/8""}","{""material"":""Carbon"",""width"":""42cm"",""stem_length"":""110mm"",""angle"":""-6 deg"",""weight"":280,""type"":""Drop"",""integrated"":true}"
thomson-elite-x2,Stem,Thomson Elite X2,multi,TRUE,"{""clamp_diameter"":""31.8mm"",""steerer_clamp"":""1_1/8""}","{""material"":""Alloy"",""length"":""100mm"",""angle"":""-6 deg"",""weight"":150}"
controltech-one-pro,Stem,Controltech One Pro,multi,TRUE,"{""clamp"":31.8,""steerer"":""1-1/8""}","{""brand"":""Controltech"",""length"":100,""angle"":-6,""weight_g"":135,""material"":""Aluminum""}"
ritchey-wcs-carbon-link-272-15mm,Seatpost,Ritchey WCS Carbon Link 27.2mm 15mm,multi,TRUE,"{""diameter"":27.2,""dropper"":false,""travel"":null}","{""diameter"":27.2,""setback"":15,""material"":""CARBON"",""dropper"":false,""travel"":null,""weight"":191,""price"":160}"
ritchey-wcs-carbon-link-309-0mm,Seatpost,Ritchey WCS Carbon Link 30.9mm 0mm,multi,TRUE,"{""diameter"":30.9,""dropper"":false,""travel"":null}","{""diameter"":30.9,""setback"":0,""material"":""CARBON"",""dropper"":false,""travel"":null,""weight"":195,""price"":160}"
fox-transfer-performance-309-0mm-175mm,Seatpost,Fox Transfer Performance 30.9mm 0mm-175mm,multi,TRUE,"{""diameter"":30.9,""dropper"":true,""travel"":175}","{""diameter"":30.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":175,""weight"":580,""price"":300}"
sram-apex-axs-rd,RearDerailleur,SRAM Apex AXS Rear Derailleur (36T Max),multi,TRUE,"{""attachment"":""Standard_Mount"",""protocol"":""AXS""}","{""speeds"":12,""max_cog"":36,""weight"":300}"
9ad1c89d-a736-456f-b6fe-9a455e0b1ab3,Saddle,Selle Italia Flite Boost Kit Carbonio Superflow,multi,TRUE,"{""railType"":""7x7mm"",""railMaterial"":""Carbon""}","{""weight"":155,""width"":145}"
6ced10cb-227a-4e6f-892a-8d260ff8606f,Saddle,SMP Composit,multi,TRUE,"{""railType"":""7x7mm"",""railMaterial"":""Carbon""}","{""weight"":185,""width"":132}"
386f3522-5186-49a6-9942-e35bd86b4a45,Saddle,SMP Dynamic,multi,TRUE,"{""railType"":""7x7mm"",""railMaterial"":""Steel""}","{""weight"":265,""width"":138}"
37a5cc09-9398-43e1-a89c-d217e18e5418,Saddle,Specialized Power Expert,multi,TRUE,"{""railType"":""7x7mm"",""railMaterial"":""Ti""}","{""weight"":218,""width"":143}"
4631f720-6c9a-4ab7-8f6e-dd0aaec5906e,Saddle,Specialized Power Pro,multi,TRUE,"{""railType"":""7x7mm"",""railMaterial"":""Carbon""}","{""weight"":195,""width"":143}"
88bcee6f-55e7-4006-8d35-aa3923655e16,Saddle,Specialized Power S-Works,multi,TRUE,"{""railType"":""7x7mm"",""railMaterial"":""Carbon""}","{""weight"":165,""width"":143}"
2359886f-f825-4e77-8853-44412d663c59,Saddle,Specialized Phenom Expert,multi,TRUE,"{""railType"":""7x7mm"",""railMaterial"":""Ti""}","{""weight"":238,""width"":143}"
sram-gx-eagle-12sp,Chain,SRAM GX Eagle 12sp,multi,TRUE,"{""speeds"":12}","{""speeds"":12,""weight"":283,""price"":35}"
3c504e70-56f3-48d3-82db-2e17e1b5f234,Saddle,Specialized Romin Evo Expert,multi,TRUE,"{""railType"":""7x7mm"",""railMaterial"":""Ti""}","{""weight"":212,""width"":143}"
fox-38-factory-29-160mm-44mm,Fork,"Fox 38 Factory 29"" 160mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":160,""wheel_size"":""29"",""offset"":44,""suspension_type"":""AIR"",""weight"":2194,""price"":1350}"
fox-38-factory-29-170mm-44mm,Fork,"Fox 38 Factory 29"" 170mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":170,""wheel_size"":""29"",""offset"":44,""suspension_type"":""AIR"",""weight"":2381,""price"":1400}"
fox-38-factory-29-180mm-44mm,Fork,"Fox 38 Factory 29"" 180mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":180,""wheel_size"":""29"",""offset"":44,""suspension_type"":""AIR"",""weight"":2425,""price"":1450}"
rockshox-reverb-axs-309-0mm-100mm,Seatpost,RockShox Reverb AXS 30.9mm 0mm-100mm,multi,TRUE,"{""diameter"":30.9,""dropper"":true,""travel"":100}","{""diameter"":30.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":100,""weight"":650,""price"":650}"
rockshox-reverb-axs-309-0mm-125mm,Seatpost,RockShox Reverb AXS 30.9mm 0mm-125mm,multi,TRUE,"{""diameter"":30.9,""dropper"":true,""travel"":125}","{""diameter"":30.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":125,""weight"":680,""price"":650}"
rockshox-reverb-axs-309-0mm-150mm,Seatpost,RockShox Reverb AXS 30.9mm 0mm-150mm,multi,TRUE,"{""diameter"":30.9,""dropper"":true,""travel"":150}","{""diameter"":30.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":150,""weight"":708,""price"":650}"
rockshox-reverb-axs-309-0mm-175mm,Seatpost,RockShox Reverb AXS 30.9mm 0mm-175mm,multi,TRUE,"{""diameter"":30.9,""dropper"":true,""travel"":175}","{""diameter"":30.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":175,""weight"":740,""price"":670}"
rockshox-reverb-axs-316-0mm-100mm,Seatpost,RockShox Reverb AXS 31.6mm 0mm-100mm,multi,TRUE,"{""diameter"":31.6,""dropper"":true,""travel"":100}","{""diameter"":31.6,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":100,""weight"":660,""price"":650}"
rockshox-reverb-axs-316-0mm-125mm,Seatpost,RockShox Reverb AXS 31.6mm 0mm-125mm,multi,TRUE,"{""diameter"":31.6,""dropper"":true,""travel"":125}","{""diameter"":31.6,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":125,""weight"":690,""price"":650}"
rockshox-reverb-axs-316-0mm-150mm,Seatpost,RockShox Reverb AXS 31.6mm 0mm-150mm,multi,TRUE,"{""diameter"":31.6,""dropper"":true,""travel"":150}","{""diameter"":31.6,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":150,""weight"":718,""price"":650}"
rockshox-reverb-axs-316-0mm-175mm,Seatpost,RockShox Reverb AXS 31.6mm 0mm-175mm,multi,TRUE,"{""diameter"":31.6,""dropper"":true,""travel"":175}","{""diameter"":31.6,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":175,""weight"":750,""price"":670}"
rockshox-reverb-axs-316-0mm-200mm,Seatpost,RockShox Reverb AXS 31.6mm 0mm-200mm,multi,TRUE,"{""diameter"":31.6,""dropper"":true,""travel"":200}","{""diameter"":31.6,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":200,""weight"":780,""price"":690}"
rockshox-reverb-axs-349-0mm-150mm,Seatpost,RockShox Reverb AXS 34.9mm 0mm-150mm,multi,TRUE,"{""diameter"":34.9,""dropper"":true,""travel"":150}","{""diameter"":34.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":150,""weight"":750,""price"":650}"
rockshox-reverb-axs-349-0mm-175mm,Seatpost,RockShox Reverb AXS 34.9mm 0mm-175mm,multi,TRUE,"{""diameter"":34.9,""dropper"":true,""travel"":175}","{""diameter"":34.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":175,""weight"":785,""price"":670}"
rockshox-reverb-axs-349-0mm-200mm,Seatpost,RockShox Reverb AXS 34.9mm 0mm-200mm,multi,TRUE,"{""diameter"":34.9,""dropper"":true,""travel"":200}","{""diameter"":34.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":200,""weight"":815,""price"":690}"
oneup-v3-309-0mm-120mm,Seatpost,OneUp V3 30.9mm 0mm-120mm,multi,TRUE,"{""diameter"":30.9,""dropper"":true,""travel"":120}","{""diameter"":30.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":120,""weight"":370,""price"":250}"
vittoria-corsa-tlr-g2-0-700x28c,Tire,Vittoria Corsa TLR G2.0 700x28c,multi,TRUE,"{""diameter"":""700c"",""width"":28,""tubeless"":true}","{""size_label"":""700x28c"",""weight"":315,""tpi"":320,""color"":""Tan Wall"",""purpose"":""Road""}"
specialized-s-works-turbo-rapidair-700x26c,Tire,Specialized S-Works Turbo RapidAir 700x26c,multi,TRUE,"{""diameter"":""700c"",""width"":26,""tubeless"":true}","{""size_label"":""700x26c"",""weight"":230,""tpi"":120,""color"":""Black"",""purpose"":""Road""}"
specialized-s-works-turbo-cotton-700x26c,Tire,Specialized S-Works Turbo Cotton 700x26c,multi,TRUE,"{""diameter"":""700c"",""width"":26,""tubeless"":false}","{""size_label"":""700x26c"",""weight"":240,""tpi"":320,""color"":""Tan Wall"",""purpose"":""Road""}"
bontrager-r3-hard-case-lite-tlr-700x28c,Tire,Bontrager R3 Hard-Case Lite TLR 700x28c,multi,TRUE,"{""diameter"":""700c"",""width"":28,""tubeless"":true}","{""size_label"":""700x28c"",""weight"":300,""tpi"":170,""color"":""Black"",""purpose"":""Road""}"
michelin-power-cup-tlr-700x28c,Tire,Michelin Power Cup TLR 700x28c,multi,TRUE,"{""diameter"":""700c"",""width"":28,""tubeless"":true}","{""size_label"":""700x28c"",""weight"":264,""tpi"":120,""color"":""Black"",""purpose"":""Road""}"
goodyear-eagle-f1-r-tubeless-700x25c,Tire,Goodyear Eagle F1 R Tubeless 700x25c,multi,TRUE,"{""diameter"":""700c"",""width"":25,""tubeless"":true}","{""size_label"":""700x25c"",""weight"":280,""tpi"":120,""color"":""Black"",""purpose"":""Road""}"
